0.513168,0.437647,0.377524,0.352907,0.341616,0.693800
0.291464,0.234492,0.211079,0.193746,0.186163,0.171710
0.405557,0.393920,0.388243,0.372731,0.377143,0.875640
0.412494,0.403998,0.404063,0.396995,0.385774,2.984339
0.364793,0.354377,0.352118,0.339964,0.339666,2.296510
0.444331,0.436215,0.430507,0.420046,0.422835,2.229350
0.297475,0.255795,0.232161,0.223345,0.215142,0.143850
0.342379,0.334723,0.336786,0.330402,0.324732,2.571460
0.258149,0.214552,0.189545,0.176541,0.167422,0.133120
0.467916,0.382210,0.332250,0.312314,0.301628,0.539100
0.311531,0.263078,0.229983,0.211197,0.199834,0.164430
0.344658,0.313364,0.292041,0.278352,0.270043,0.188530
0.355007,0.349207,0.341943,0.328641,0.328781,2.209800
0.243220,0.197901,0.172766,0.160540,0.154455,0.180080
0.484257,0.449762,0.438672,0.433087,0.425024,0.464060
0.388612,0.340736,0.311025,0.293382,0.285341,0.168170
0.455624,0.376901,0.320811,0.299114,0.287650,0.585270
0.215280,0.166028,0.142978,0.127452,0.119631,0.127480
0.309661,0.267345,0.245211,0.232513,0.226670,0.117100
0.421786,0.381843,0.357730,0.345240,0.337120,0.601580
0.520628,0.490928,0.450138,0.433548,0.429092,0.852400
0.436684,0.350172,0.302809,0.283470,0.273103,0.505810
0.432571,0.354254,0.306450,0.286692,0.278816,0.550040
0.332503,0.317235,0.314507,0.300179,0.283733,0.099420
0.256695,0.223110,0.198020,0.188683,0.177253,0.085470
0.402499,0.319010,0.284410,0.263176,0.252668,0.362230
0.277489,0.250199,0.228968,0.217716,0.209161,0.072980
0.343440,0.294165,0.281776,0.258483,0.262482,0.383160
0.378263,0.302231,0.269890,0.248337,0.241239,0.351060
0.257522,0.211187,0.186575,0.172877,0.165561,0.127760
0.564070,0.553329,0.539809,0.502868,0.494763,1.285651
0.268374,0.219879,0.196092,0.179780,0.172978,0.122170
0.463400,0.428450,0.404465,0.398050,0.396214,0.573060
0.540980,0.498860,0.455021,0.435894,0.426090,0.761200
0.427641,0.417365,0.428594,0.416952,0.411670,2.650620
0.256552,0.219963,0.204768,0.182899,0.178659,0.024890
0.483984,0.402644,0.350010,0.328129,0.316361,0.611044
0.274090,0.227145,0.205175,0.189937,0.182106,0.150760
0.264751,0.207958,0.177905,0.162516,0.152317,0.181710
0.448075,0.414095,0.390516,0.383508,0.372863,0.625050
0.462555,0.434489,0.407783,0.398639,0.397310,0.723500
0.498100,0.449718,0.404917,0.376222,0.370241,0.745030
0.437854,0.366327,0.313918,0.288902,0.271806,0.546850
0.286883,0.306727,0.306401,0.305222,0.308127,0.704100
0.450379,0.369212,0.325850,0.307641,0.298117,0.500890
0.272021,0.233096,0.213203,0.200126,0.194260,0.105490
0.458497,0.374123,0.325833,0.307174,0.295032,0.486250
0.394387,0.314241,0.279871,0.260591,0.250594,0.345350
0.472442,0.442231,0.434758,0.433521,0.431937,0.301370
0.517156,0.508304,0.499343,0.474382,0.477697,1.371501
0.509002,0.463643,0.411900,0.381939,0.377735,0.851500
0.391349,0.306816,0.272253,0.255601,0.246340,0.400750
0.365597,0.328283,0.314286,0.308043,0.303584,0.119660
0.409866,0.405440,0.403780,0.404069,0.402678,1.994690
0.428688,0.358820,0.314475,0.303282,0.282208,0.513830
0.429366,0.350948,0.294107,0.270945,0.260713,0.582240
0.462498,0.440454,0.405998,0.388816,0.390008,0.839316
0.459612,0.435294,0.405008,0.389762,0.384592,0.849222
0.413145,0.326830,0.289110,0.269044,0.258188,0.417800
0.372838,0.339349,0.304044,0.287438,0.276002,0.572140
0.455051,0.424759,0.402549,0.392040,0.385980,0.603890
0.415188,0.403317,0.394479,0.387391,0.389250,1.637470
0.242595,0.201048,0.180543,0.167828,0.157612,0.077210
0.395530,0.321923,0.286163,0.267317,0.258996,0.400180
0.479919,0.392922,0.328134,0.307914,0.294566,0.690260
0.342999,0.304673,0.274675,0.266924,0.250846,0.274380
0.504169,0.505626,0.478019,0.469594,0.443417,0.885496
0.391707,0.340481,0.335655,0.334700,0.339798,3.734820
0.342832,0.269836,0.237660,0.221071,0.213591,0.319970
0.440989,0.433970,0.419104,0.398055,0.398144,2.041391
0.406139,0.329364,0.297368,0.281315,0.271426,0.354850
0.421116,0.424188,0.420399,0.399913,0.408361,2.138470
0.463481,0.421289,0.396674,0.385372,0.373996,0.551400
0.438773,0.366614,0.309820,0.290765,0.278469,0.693590
0.460337,0.379373,0.323084,0.300527,0.290022,0.617660
0.456407,0.370644,0.309060,0.287448,0.274539,0.672250
0.457859,0.454362,0.432167,0.398740,0.406389,0.750730
0.471260,0.389835,0.343069,0.318375,0.309058,0.541440
0.422237,0.347774,0.296832,0.267477,0.255283,0.432290
0.443090,0.433147,0.411744,0.411022,0.396204,0.885840
0.446408,0.387694,0.342694,0.320260,0.308409,0.719050
0.448364,0.434566,0.425049,0.425437,0.427726,0.145460
0.362795,0.288616,0.258074,0.241331,0.229919,0.265220
0.412924,0.331055,0.287274,0.268551,0.260993,0.510410
0.218970,0.177559,0.151845,0.140334,0.131677,0.097620
0.464834,0.384865,0.327752,0.303984,0.293561,0.608150
0.394494,0.330077,0.304969,0.291630,0.282378,0.260140
0.315649,0.274433,0.252122,0.244623,0.232133,0.151120
0.412208,0.332272,0.287725,0.266934,0.255948,0.504620
0.435852,0.357544,0.301793,0.282522,0.272203,0.651330
0.346364,0.345177,0.357646,0.343669,0.342626,0.714550
0.220460,0.195327,0.175485,0.166375,0.158666,0.107720
0.256204,0.196936,0.170913,0.154147,0.144556,0.187070
0.242440,0.220816,0.209741,0.201008,0.192765,0.053870
0.323729,0.263792,0.238234,0.222492,0.213851,0.196730
0.262390,0.236043,0.217016,0.208033,0.197333,0.069360
0.406013,0.400503,0.398796,0.390818,0.384881,2.520770
0.247894,0.200275,0.175024,0.159747,0.147876,0.149930
0.440131,0.360975,0.311067,0.290429,0.280499,0.510510
0.363568,0.294139,0.260031,0.242411,0.232496,0.331550
0.356143,0.285987,0.257518,0.243348,0.233180,0.288690
0.318439,0.313906,0.321140,0.308773,0.318425,0.798270
0.540588,0.466349,0.406792,0.374281,0.365025,0.905200
0.249218,0.224695,0.206279,0.195315,0.188485,0.084440
0.295508,0.269223,0.255960,0.247192,0.238091,0.048180
0.405237,0.402875,0.390719,0.389020,0.391279,1.800648
0.273723,0.249588,0.230250,0.218798,0.210721,0.045280
0.440433,0.447391,0.441238,0.427267,0.410896,2.413230
0.466557,0.390534,0.336914,0.316036,0.306732,0.582110
0.285473,0.255591,0.237050,0.226116,0.218526,0.110550
0.527661,0.474611,0.421787,0.399734,0.387291,0.858900
0.542659,0.484466,0.431018,0.413177,0.405482,0.762840
0.531585,0.521649,0.492470,0.483508,0.452546,0.932900
0.439333,0.388503,0.337919,0.315700,0.309243,0.708925
0.567779,0.573122,0.557583,0.533597,0.514960,1.545900
0.230628,0.191127,0.160106,0.153443,0.144370,0.127950
0.228847,0.178196,0.145311,0.132030,0.122186,0.103920
0.472152,0.453416,0.420630,0.414236,0.400381,0.918650
0.407816,0.322612,0.289276,0.272226,0.263035,0.368500
0.325876,0.261356,0.232884,0.214163,0.205819,0.229430
0.427104,0.359367,0.317278,0.296216,0.287992,0.555120
0.413783,0.327301,0.286353,0.268011,0.256671,0.441570
0.489124,0.410435,0.375268,0.358249,0.349302,0.437500
0.459131,0.380621,0.326282,0.302753,0.291642,0.614040
0.422234,0.383538,0.345714,0.330596,0.314746,0.725530
0.352131,0.272723,0.238334,0.225467,0.227399,0.314430
0.343783,0.268819,0.236223,0.220424,0.213272,0.320040
0.322292,0.266903,0.237715,0.225839,0.221937,0.251420
0.408664,0.347038,0.305126,0.283282,0.273456,0.516680
0.466333,0.392607,0.359303,0.343117,0.327000,0.394302
0.516181,0.416341,0.376688,0.359870,0.347922,0.451080
0.568237,0.492170,0.443169,0.424611,0.413464,0.667800
0.474575,0.393080,0.336819,0.313432,0.302383,0.619420
0.242831,0.201171,0.177562,0.164591,0.156219,0.088630
0.438020,0.359349,0.319408,0.303747,0.295544,0.471430
0.531323,0.481255,0.460205,0.457891,0.444956,0.629900
0.462335,0.431989,0.417870,0.397633,0.389497,0.904093
0.462788,0.428747,0.423344,0.415160,0.406575,0.260100
0.438073,0.357596,0.315245,0.295600,0.287628,0.495630
0.200787,0.153222,0.128928,0.111591,0.098460,0.093380
0.288615,0.254757,0.233394,0.219572,0.206315,0.141290
0.238691,0.189819,0.162032,0.145601,0.135605,0.119760
0.235905,0.178923,0.147169,0.131206,0.116541,0.067290
0.463582,0.380291,0.325301,0.305198,0.295790,0.572010
0.500511,0.426544,0.368972,0.346762,0.336520,0.606460
0.230970,0.204490,0.173409,0.161665,0.148006,0.078330
0.233983,0.185529,0.164320,0.139782,0.117308,0.048860
0.410998,0.332477,0.282666,0.262923,0.254674,0.531050
0.339831,0.313514,0.295465,0.286871,0.277817,0.076190
0.535181,0.455527,0.405781,0.387203,0.376192,0.558700
0.262497,0.226223,0.203013,0.189444,0.182185,0.110690
0.439777,0.360874,0.316562,0.298761,0.290666,0.502640
0.345137,0.278504,0.248615,0.235292,0.225070,0.251050
0.462554,0.426748,0.411500,0.406915,0.393379,0.512738
0.585594,0.584952,0.549042,0.534889,0.517062,1.789900
0.518565,0.498303,0.470671,0.490672,0.465788,0.500800
0.351545,0.300018,0.261130,0.239750,0.226893,0.242080
0.455890,0.376698,0.328086,0.307807,0.295866,0.539210
0.555139,0.528533,0.488996,0.462113,0.450082,0.985800
0.485697,0.453880,0.434770,0.417679,0.417143,0.734500
0.490540,0.409697,0.354814,0.325707,0.305478,0.124210
0.546333,0.520770,0.512303,0.508481,0.511218,0.288616
0.491259,0.461107,0.422090,0.405546,0.395320,0.906864
0.574892,0.555871,0.534931,0.523541,0.546338,0.691300
0.263485,0.201794,0.176362,0.164103,0.155133,0.222720
0.228736,0.214494,0.207281,0.202201,0.195454,0.022280
0.435336,0.366015,0.313613,0.294003,0.274474,0.541680
0.327289,0.277513,0.256052,0.239109,0.231810,0.286960
0.475017,0.458501,0.439933,0.434877,0.435328,1.602599
0.329389,0.325000,0.330417,0.294162,0.312754,0.367840
0.187234,0.142982,0.120573,0.107149,0.099367,0.128980
0.356981,0.290487,0.259482,0.245990,0.234342,0.282770
0.331542,0.295057,0.266249,0.251601,0.250347,0.149410
0.440520,0.357732,0.313650,0.294246,0.285141,0.491000
0.286622,0.230603,0.203759,0.187124,0.178370,0.167890
0.381428,0.313437,0.285780,0.271273,0.261677,0.296830
0.295360,0.274333,0.256578,0.249973,0.244745,0.068130
0.467761,0.383738,0.327544,0.303413,0.292622,0.572110
0.407608,0.328734,0.285196,0.265809,0.254295,0.473300
0.437040,0.346429,0.306315,0.288219,0.278486,0.495940
0.515608,0.510992,0.497804,0.479217,0.486383,0.210557
0.259243,0.212261,0.188521,0.173377,0.167332,0.128380
0.457852,0.379411,0.329431,0.310373,0.300809,0.553340
0.448319,0.430339,0.394189,0.383924,0.378104,0.809560
0.307822,0.260155,0.233963,0.220790,0.212148,0.188720
0.458377,0.386441,0.341062,0.319798,0.311480,0.527010
0.416013,0.412681,0.403953,0.405408,0.401676,0.083060
0.470644,0.388159,0.333058,0.311406,0.301141,0.576850
0.517647,0.520219,0.495500,0.440936,0.442173,1.030004
0.421116,0.424188,0.420399,0.399913,0.408361,2.138470
0.470643,0.387318,0.333873,0.314773,0.305773,0.553390
0.401920,0.346452,0.306674,0.286279,0.273922,0.636630
0.440387,0.401577,0.355687,0.330543,0.312574,0.770814
0.438256,0.424313,0.389357,0.377265,0.381764,0.765230
0.443106,0.360975,0.319203,0.301727,0.291695,0.474530
0.463833,0.404940,0.353404,0.336526,0.324609,0.650305
0.350290,0.319175,0.308779,0.293480,0.284304,0.113380
0.417063,0.361378,0.339944,0.330121,0.320933,0.273023
0.464332,0.389084,0.338772,0.316795,0.309093,0.532430
0.399545,0.390368,0.370388,0.377989,0.357986,0.570250
0.392041,0.312938,0.280555,0.261486,0.250573,0.349280
0.442232,0.369130,0.318516,0.298083,0.286257,0.554340
0.457821,0.433599,0.411351,0.394248,0.388407,1.010627
0.370282,0.409321,0.354704,0.342624,0.307634,0.047270
0.479229,0.399571,0.344572,0.323697,0.313075,0.622070
0.439927,0.417100,0.389064,0.381514,0.374133,0.925400
0.445763,0.383799,0.334546,0.316525,0.306460,0.598810
0.451058,0.379738,0.326220,0.303385,0.292310,0.622220
0.418532,0.397037,0.382889,0.385700,0.380842,0.611840
0.462147,0.435168,0.405159,0.389837,0.385089,0.843000
0.371287,0.352000,0.336987,0.343941,0.333822,1.218760
0.438154,0.359705,0.318041,0.300023,0.283991,0.520660
0.442481,0.354774,0.317126,0.299798,0.289498,0.425460
0.589994,0.513190,0.446997,0.428331,0.414806,0.643200
0.456878,0.451784,0.427903,0.419233,0.403088,1.024455
0.446975,0.364762,0.327241,0.309095,0.298384,0.437030
0.380475,0.294597,0.258410,0.240762,0.229758,0.385020
0.431720,0.357609,0.313121,0.292074,0.283994,0.519480
0.443611,0.362109,0.326824,0.310544,0.300085,0.417910
0.277861,0.243067,0.214654,0.196247,0.181901,0.219430
0.376105,0.374250,0.361894,0.363393,0.365855,1.677460
0.426581,0.354281,0.313377,0.293416,0.281692,0.449900
0.266438,0.237611,0.214587,0.206141,0.192295,0.064857
0.224597,0.193644,0.178446,0.164322,0.151571,0.025220
0.388119,0.309326,0.275583,0.258783,0.248380,0.335080
0.372984,0.308322,0.266662,0.248168,0.236278,0.304700
0.358490,0.324564,0.318181,0.311308,0.317074,3.688130
0.454404,0.395835,0.357457,0.347563,0.332692,0.550848
0.514484,0.434921,0.373300,0.351710,0.339656,0.669529
0.225597,0.192056,0.174457,0.162621,0.155238,0.099750
0.489254,0.404320,0.359518,0.338121,0.328149,0.448160
0.625387,0.625752,0.585246,0.564680,0.558258,1.465800
0.301048,0.278684,0.265486,0.260693,0.253799,0.105490
0.323979,0.290179,0.254606,0.234640,0.222526,0.077280
0.176752,0.134268,0.104546,0.087834,0.074151,0.058480
0.377598,0.377554,0.374116,0.367437,0.364896,0.709670
0.423714,0.338023,0.292153,0.272375,0.263655,0.480290
0.567215,0.537728,0.502749,0.503722,0.496648,0.671880
0.501149,0.419483,0.351258,0.329972,0.313909,0.720790
0.323586,0.255093,0.227103,0.213445,0.202320,0.276840
0.377718,0.317554,0.292088,0.276569,0.268158,0.213650
0.252301,0.198439,0.173908,0.157253,0.149810,0.163320
0.315633,0.258097,0.231546,0.217287,0.207990,0.257770
0.264916,0.222159,0.202457,0.189527,0.181090,0.078060
0.247732,0.202057,0.175248,0.158648,0.145472,0.085190
0.352976,0.288094,0.251904,0.235718,0.224280,0.290590
0.311945,0.246333,0.211027,0.193002,0.182736,0.220370
0.251004,0.203044,0.175498,0.162610,0.156387,0.106350
0.298576,0.263452,0.241902,0.230886,0.223817,0.213680
0.398876,0.312656,0.280854,0.264814,0.255556,0.373210
0.193885,0.178307,0.167462,0.161497,0.154389,0.052610
0.326487,0.322493,0.304744,0.310132,0.302368,3.086700
0.470303,0.472057,0.456597,0.427817,0.445834,2.175800
0.467605,0.382557,0.324996,0.301001,0.289589,0.635890
0.481262,0.437647,0.420919,0.415699,0.406718,0.538270
0.328528,0.310723,0.295016,0.290085,0.281901,0.094760
0.447800,0.375720,0.328922,0.313634,0.304517,0.645330
0.199144,0.157856,0.136639,0.123279,0.113664,0.052590
0.391123,0.379516,0.381806,0.382964,0.378870,3.111300
0.358713,0.328066,0.314003,0.308250,0.305615,1.368680
0.420502,0.392172,0.381780,0.371321,0.367730,0.206660
0.499843,0.465199,0.449133,0.440953,0.438339,0.208000
0.333069,0.319283,0.315663,0.304913,0.297981,0.908920
